Year,Season,Latitude,Longitude,Mean_Temperature_C,Max_Temperature_C,P95_Temperature_C,Max_Wetbulb_C,Mean_Wetbulb_C,Days_Above_35C,Days_Above_Wetbulb_28C,Days_High_Wind,Max_Consecutive_Hot_Days,Max_Consecutive_Wetbulb_Days
2015,Summer,29.38,-107.88,22.75,29.63,26.99,10.23,7.33,0,0,0,0,0
2015,Summer,29.38,-106.88,26.22,32.33,29.76,11.39,8.8,0,0,0,0,0
2015,Summer,29.38,-105.88,30.55,35.97,34.3,12.94,10.65,3,0,0,2,0
2015,Summer,29.38,-104.88,31.17,35.53,34.08,12.75,10.92,2,0,0,2,0
2015,Summer,29.38,-103.88,30.73,35.11,33.69,12.56,10.74,1,0,0,1,0
2015,Summer,29.38,-102.88,31.4,36.71,34.15,13.22,11.03,2,0,0,2,0
2015,Summer,29.38,-101.88,30.71,36.56,33.45,13.17,10.74,1,0,0,1,0
2015,Summer,29.38,-100.88,32.26,36.64,34.97,13.22,11.4,5,0,0,3,0
2015,Summer,29.38,-99.88,31.92,35.14,34.28,12.61,11.26,1,0,0,1,0
2015,Summer,29.38,-98.88,31.5,34.41,33.76,12.32,11.09,0,0,0,0,0
2015,Summer,29.38,-97.88,30.82,34.33,33.07,12.26,10.81,0,0,0,0,0
2015,Summer,29.38,-96.88,30.51,34.64,32.88,12.41,10.68,0,0,0,0,0
2015,Summer,29.38,-95.88,30.22,33.76,32.29,12.06,10.56,0,0,0,0,0
2015,Summer,29.38,-94.88,29.83,32.16,31.51,11.39,10.4,0,0,0,0,0
2015,Summer,29.38,-93.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-92.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-91.88,28.81,30.99,30.02,10.91,9.96,0,0,0,0,0
2015,Summer,29.38,-90.88,29.02,30.84,30.42,10.83,10.05,0,0,0,0,0
2015,Summer,29.38,-89.88,29.05,31.02,30.49,10.92,10.07,0,0,0,0,0
2015,Summer,29.38,-88.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-87.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-86.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-85.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-84.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-83.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-82.88,29.12,33.31,31.41,11.91,10.1,0,0,0,0,0
2015,Summer,29.38,-81.88,28.66,32.2,30.99,11.42,9.9,0,0,0,0,0
2015,Summer,29.38,-80.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-79.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-78.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-77.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,29.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-120.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-119.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-118.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-117.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-116.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-115.88,23.35,27.18,26.63,9.22,7.6,0,0,0,0,0
2015,Summer,30.38,-114.88,24.41,28.92,28.45,9.92,8.04,0,0,0,0,0
2015,Summer,30.38,-113.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-112.88,31.64,38.06,35.8,13.75,11.07,8,0,0,6,0
2015,Summer,30.38,-111.88,30.28,35.78,34.56,12.83,10.5,2,0,0,2,0
2015,Summer,30.38,-110.88,27.64,32.64,31.52,11.51,9.38,0,0,0,0,0
2015,Summer,30.38,-109.88,28.64,33.7,32.88,11.91,9.8,0,0,0,0,0
2015,Summer,30.38,-108.88,29.57,34.75,33.27,12.37,10.2,0,0,0,0,0
2015,Summer,30.38,-107.88,27.75,32.86,31.67,11.6,9.44,0,0,0,0,0
2015,Summer,30.38,-106.88,29.04,33.32,32.37,11.79,9.99,0,0,0,0,0
2015,Summer,30.38,-105.88,28.59,33.49,31.98,11.88,9.81,0,0,0,0,0
2015,Summer,30.38,-104.88,30.45,34.68,33.1,12.37,10.61,0,0,0,0,0
2015,Summer,30.38,-103.88,27.59,31.19,30.41,10.9,9.4,0,0,0,0,0
2015,Summer,30.38,-102.88,28.1,31.72,30.85,11.11,9.62,0,0,0,0,0
2015,Summer,30.38,-101.88,30.53,34.81,33.23,12.42,10.65,0,0,0,0,0
2015,Summer,30.38,-100.88,30.25,33.98,32.89,12.09,10.54,0,0,0,0,0
2015,Summer,30.38,-99.88,29.71,32.85,32.02,11.63,10.31,0,0,0,0,0
2015,Summer,30.38,-98.88,29.07,32.02,31.61,11.27,10.05,0,0,0,0,0
2015,Summer,30.38,-97.88,30.6,33.94,32.97,12.1,10.71,0,0,0,0,0
2015,Summer,30.38,-96.88,30.94,34.31,33.57,12.27,10.86,0,0,0,0,0
2015,Summer,30.38,-95.88,30.23,33.26,32.71,11.84,10.56,0,0,0,0,0
2015,Summer,30.38,-94.88,29.88,32.49,32.39,11.53,10.42,0,0,0,0,0
2015,Summer,30.38,-93.88,29.64,32.47,31.81,11.52,10.32,0,0,0,0,0
2015,Summer,30.38,-92.88,29.32,32.36,31.17,11.48,10.18,0,0,0,0,0
2015,Summer,30.38,-91.88,29.25,32.32,31.21,11.47,10.15,0,0,0,0,0
2015,Summer,30.38,-90.88,29.13,32.22,31.6,11.42,10.1,0,0,0,0,0
2015,Summer,30.38,-89.88,28.76,31.46,31.15,11.1,9.94,0,0,0,0,0
2015,Summer,30.38,-88.88,28.54,31.84,30.53,11.25,9.85,0,0,0,0,0
2015,Summer,30.38,-87.88,28.35,31.08,30.13,10.93,9.76,0,0,0,0,0
2015,Summer,30.38,-86.88,28.22,30.65,29.97,10.74,9.71,0,0,0,0,0
2015,Summer,30.38,-85.88,28.25,31.17,30.06,10.96,9.72,0,0,0,0,0
2015,Summer,30.38,-84.88,28.21,31.46,30.29,11.09,9.7,0,0,0,0,0
2015,Summer,30.38,-83.88,28.29,32.68,30.88,11.61,9.74,0,0,0,0,0
2015,Summer,30.38,-82.88,28.18,31.72,30.86,11.2,9.69,0,0,0,0,0
2015,Summer,30.38,-81.88,28.11,31.59,30.33,11.17,9.66,0,0,0,0,0
2015,Summer,30.38,-80.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-79.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-78.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-77.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,30.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-120.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-119.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-118.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-117.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-116.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-115.88,20.85,25.44,24.47,8.47,6.54,0,0,0,0,0
2015,Summer,31.38,-114.88,28.92,33.82,33.12,11.97,9.94,0,0,0,0,0
2015,Summer,31.38,-113.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-112.88,32.19,38.55,35.87,13.97,11.29,12,0,0,6,0
2015,Summer,31.38,-111.88,29.01,33.81,32.86,12.02,9.96,0,0,0,0,0
2015,Summer,31.38,-110.88,26.36,31.26,29.9,10.92,8.85,0,0,0,0,0
2015,Summer,31.38,-109.88,25.52,30.72,29.58,10.69,8.49,0,0,0,0,0
2015,Summer,31.38,-108.88,26.21,31.09,29.66,10.84,8.79,0,0,0,0,0
2015,Summer,31.38,-107.88,28.82,33.92,32.52,12.04,9.89,0,0,0,0,0
2015,Summer,31.38,-106.88,30.01,33.79,33.17,11.98,10.4,0,0,0,0,0
2015,Summer,31.38,-105.88,30.41,36.18,33.43,13.0,10.58,1,0,0,1,0
2015,Summer,31.38,-104.88,28.12,32.49,30.75,11.46,9.61,0,0,0,0,0
2015,Summer,31.38,-103.88,30.5,34.02,33.28,12.09,10.63,0,0,0,0,0
2015,Summer,31.38,-102.88,30.56,34.01,33.22,12.1,10.66,0,0,0,0,0
2015,Summer,31.38,-101.88,29.71,33.33,32.48,11.81,10.3,0,0,0,0,0
2015,Summer,31.38,-100.88,29.74,33.38,32.61,11.82,10.32,0,0,0,0,0
2015,Summer,31.38,-99.88,29.95,33.58,32.6,11.93,10.41,0,0,0,0,0
2015,Summer,31.38,-98.88,30.15,33.51,32.85,11.87,10.5,0,0,0,0,0
2015,Summer,31.38,-97.88,30.7,33.99,33.39,12.1,10.75,0,0,0,0,0
2015,Summer,31.38,-96.88,30.85,34.33,33.75,12.27,10.82,0,0,0,0,0
2015,Summer,31.38,-95.88,30.14,33.92,32.9,12.1,10.52,0,0,0,0,0
2015,Summer,31.38,-94.88,29.75,33.82,32.81,12.08,10.36,0,0,0,0,0
2015,Summer,31.38,-93.88,29.4,33.54,32.32,11.97,10.21,0,0,0,0,0
2015,Summer,31.38,-92.88,29.21,33.55,32.15,11.98,10.13,0,0,0,0,0
2015,Summer,31.38,-91.88,29.22,33.69,32.22,12.05,10.14,0,0,0,0,0
2015,Summer,31.38,-90.88,28.53,33.02,32.22,11.78,9.84,0,0,0,0,0
2015,Summer,31.38,-89.88,28.35,32.49,31.85,11.55,9.76,0,0,0,0,0
2015,Summer,31.38,-88.88,28.03,32.15,31.29,11.4,9.62,0,0,0,0,0
2015,Summer,31.38,-87.88,28.3,31.95,31.37,11.31,9.74,0,0,0,0,0
2015,Summer,31.38,-86.88,27.82,31.23,30.76,11.0,9.54,0,0,0,0,0
2015,Summer,31.38,-85.88,27.63,31.46,30.44,11.1,9.45,0,0,0,0,0
2015,Summer,31.38,-84.88,27.61,31.24,30.4,11.01,9.45,0,0,0,0,0
2015,Summer,31.38,-83.88,27.23,31.23,29.97,10.98,9.28,0,0,0,0,0
2015,Summer,31.38,-82.88,27.5,31.05,30.39,10.91,9.4,0,0,0,0,0
2015,Summer,31.38,-81.88,27.78,31.38,30.37,11.07,9.52,0,0,0,0,0
2015,Summer,31.38,-80.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-79.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-78.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-77.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,31.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-120.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-119.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-118.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-117.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-116.88,21.82,26.48,25.05,8.9,6.95,0,0,0,0,0
2015,Summer,32.38,-115.88,25.83,30.61,29.73,10.62,8.64,0,0,0,0,0
2015,Summer,32.38,-114.88,33.07,38.25,37.26,13.82,11.68,21,0,0,6,0
2015,Summer,32.38,-113.88,32.97,39.84,37.58,14.48,11.63,16,0,0,6,0
2015,Summer,32.38,-112.88,33.49,39.78,37.36,14.5,11.84,22,0,0,7,0
2015,Summer,32.38,-111.88,33.02,37.79,36.41,13.68,11.64,15,0,0,6,0
2015,Summer,32.38,-110.88,28.82,33.02,32.25,11.65,9.87,0,0,0,0,0
2015,Summer,32.38,-109.88,26.8,31.55,30.57,11.05,9.03,0,0,0,0,0
2015,Summer,32.38,-108.88,27.57,32.17,31.04,11.31,9.36,0,0,0,0,0
2015,Summer,32.38,-107.88,27.29,32.19,31.23,11.31,9.24,0,0,0,0,0
2015,Summer,32.38,-106.88,27.52,31.55,30.52,11.05,9.35,0,0,0,0,0
2015,Summer,32.38,-105.88,27.64,33.31,30.36,11.79,9.4,0,0,0,0,0
2015,Summer,32.38,-104.88,25.75,30.35,28.38,10.55,8.61,0,0,0,0,0
2015,Summer,32.38,-103.88,29.05,33.29,31.86,11.77,10.01,0,0,0,0,0
2015,Summer,32.38,-102.88,29.17,33.0,31.85,11.65,10.06,0,0,0,0,0
2015,Summer,32.38,-101.88,29.87,33.37,32.63,11.81,10.36,0,0,0,0,0
2015,Summer,32.38,-100.88,29.91,33.76,32.84,11.97,10.39,0,0,0,0,0
2015,Summer,32.38,-99.88,30.03,34.26,33.17,12.2,10.44,0,0,0,0,0
2015,Summer,32.38,-98.88,30.0,33.24,33.03,11.78,10.44,0,0,0,0,0
2015,Summer,32.38,-97.88,30.44,34.15,33.29,12.18,10.63,0,0,0,0,0
2015,Summer,32.38,-96.88,30.24,34.55,33.75,12.36,10.56,0,0,0,0,0
2015,Summer,32.38,-95.88,29.39,34.13,32.91,12.18,10.2,0,0,0,0,0
2015,Summer,32.38,-94.88,29.1,34.26,32.96,12.25,10.08,0,0,0,0,0
2015,Summer,32.38,-93.88,29.39,34.46,32.94,12.36,10.2,0,0,0,0,0
2015,Summer,32.38,-92.88,29.01,34.01,32.57,12.17,10.04,0,0,0,0,0
2015,Summer,32.38,-91.88,28.9,34.11,32.71,12.23,10.0,0,0,0,0,0
2015,Summer,32.38,-90.88,28.7,34.1,32.53,12.23,9.92,0,0,0,0,0
2015,Summer,32.38,-89.88,28.18,33.25,31.9,11.88,9.69,0,0,0,0,0
2015,Summer,32.38,-88.88,27.78,32.61,31.59,11.6,9.52,0,0,0,0,0
2015,Summer,32.38,-87.88,27.91,32.6,31.38,11.6,9.57,0,0,0,0,0
2015,Summer,32.38,-86.88,27.81,32.31,31.27,11.47,9.53,0,0,0,0,0
2015,Summer,32.38,-85.88,27.39,31.42,30.6,11.09,9.35,0,0,0,0,0
2015,Summer,32.38,-84.88,27.73,31.54,30.99,11.14,9.5,0,0,0,0,0
2015,Summer,32.38,-83.88,27.43,31.48,30.78,11.12,9.37,0,0,0,0,0
2015,Summer,32.38,-82.88,27.4,31.42,30.98,11.09,9.35,0,0,0,0,0
2015,Summer,32.38,-81.88,27.36,31.86,31.13,11.27,9.33,0,0,0,0,0
2015,Summer,32.38,-80.88,27.73,30.83,30.69,10.83,9.5,0,0,0,0,0
2015,Summer,32.38,-79.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-78.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-77.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,32.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-120.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-119.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-118.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-117.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-116.88,21.53,26.27,25.01,8.8,6.82,0,0,0,0,0
2015,Summer,33.38,-115.88,33.39,37.77,37.29,13.61,11.83,29,0,0,7,0
2015,Summer,33.38,-114.88,33.07,38.44,36.98,13.9,11.67,22,0,0,6,0
2015,Summer,33.38,-113.88,31.33,38.12,35.65,13.77,10.94,7,0,0,3,0
2015,Summer,33.38,-112.88,32.57,38.79,36.42,14.11,11.45,12,0,0,6,0
2015,Summer,33.38,-111.88,33.13,38.07,36.13,13.8,11.69,20,0,0,6,0
2015,Summer,33.38,-110.88,26.64,31.54,29.95,11.02,8.96,0,0,0,0,0
2015,Summer,33.38,-109.88,23.5,28.82,27.09,9.89,7.64,0,0,0,0,0
2015,Summer,33.38,-108.88,21.92,26.29,25.57,8.83,6.98,0,0,0,0,0
2015,Summer,33.38,-107.88,20.4,25.41,24.25,8.46,6.34,0,0,0,0,0
2015,Summer,33.38,-106.88,25.68,29.72,28.53,10.29,8.57,0,0,0,0,0
2015,Summer,33.38,-105.88,21.09,25.02,23.8,8.31,6.63,0,0,0,0,0
2015,Summer,33.38,-104.88,26.8,30.7,29.67,10.68,9.05,0,0,0,0,0
2015,Summer,33.38,-103.88,27.29,32.14,30.07,11.28,9.26,0,0,0,0,0
2015,Summer,33.38,-102.88,27.56,31.88,30.22,11.17,9.38,0,0,0,0,0
2015,Summer,33.38,-101.88,28.28,32.43,30.95,11.4,9.69,0,0,0,0,0
2015,Summer,33.38,-100.88,29.65,33.52,32.56,11.86,10.28,0,0,0,0,0
2015,Summer,33.38,-99.88,30.43,34.73,33.67,12.38,10.61,0,0,0,0,0
2015,Summer,33.38,-98.88,30.48,34.34,33.63,12.24,10.64,0,0,0,0,0
2015,Summer,33.38,-97.88,30.18,34.5,33.15,12.32,10.52,0,0,0,0,0
2015,Summer,33.38,-96.88,29.88,34.6,33.41,12.37,10.4,0,0,0,0,0
2015,Summer,33.38,-95.88,29.02,33.93,32.8,12.09,10.04,0,0,0,0,0
2015,Summer,33.38,-94.88,28.87,34.08,32.92,12.18,9.97,0,0,0,0,0
2015,Summer,33.38,-93.88,28.92,34.32,32.43,12.29,10.0,0,0,0,0,0
2015,Summer,33.38,-92.88,28.97,34.45,32.28,12.35,10.03,0,0,0,0,0
2015,Summer,33.38,-91.88,28.66,34.38,32.05,12.33,9.9,0,0,0,0,0
2015,Summer,33.38,-90.88,28.48,34.39,31.72,12.35,9.82,0,0,0,0,0
2015,Summer,33.38,-89.88,27.73,33.15,30.84,11.83,9.49,0,0,0,0,0
2015,Summer,33.38,-88.88,27.57,32.56,30.81,11.57,9.43,0,0,0,0,0
2015,Summer,33.38,-87.88,27.57,32.45,30.97,11.53,9.43,0,0,0,0,0
2015,Summer,33.38,-86.88,27.07,31.86,30.4,11.28,9.21,0,0,0,0,0
2015,Summer,33.38,-85.88,25.68,30.19,28.9,10.56,8.61,0,0,0,0,0
2015,Summer,33.38,-84.88,26.55,31.11,30.15,10.96,8.98,0,0,0,0,0
2015,Summer,33.38,-83.88,27.05,32.19,31.03,11.43,9.2,0,0,0,0,0
2015,Summer,33.38,-82.88,26.78,32.0,30.79,11.34,9.08,0,0,0,0,0
2015,Summer,33.38,-81.88,27.36,33.3,31.32,11.89,9.33,0,0,0,0,0
2015,Summer,33.38,-80.88,27.26,32.18,30.74,11.41,9.29,0,0,0,0,0
2015,Summer,33.38,-79.88,27.11,31.27,30.25,11.03,9.23,0,0,0,0,0
2015,Summer,33.38,-78.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-77.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,33.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-120.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-119.88,19.17,23.44,22.43,7.65,5.82,0,0,0,0,0
2015,Summer,34.38,-118.88,20.9,25.52,24.03,8.5,6.56,0,0,0,0,0
2015,Summer,34.38,-117.88,16.7,21.2,20.35,6.67,4.76,0,0,0,0,0
2015,Summer,34.38,-116.88,20.43,24.82,24.04,8.19,6.35,0,0,0,0,0
2015,Summer,34.38,-115.88,29.22,33.62,33.12,11.89,10.06,0,0,0,0,0
2015,Summer,34.38,-114.88,31.17,36.57,34.74,13.12,10.87,4,0,0,2,0
2015,Summer,34.38,-113.88,30.9,37.71,35.02,13.61,10.75,6,0,0,3,0
2015,Summer,34.38,-112.88,27.39,33.74,31.28,11.98,9.28,0,0,0,0,0
2015,Summer,34.38,-111.88,26.31,31.84,30.09,11.17,8.82,0,0,0,0,0
2015,Summer,34.38,-110.88,21.36,26.58,25.06,8.94,6.74,0,0,0,0,0
2015,Summer,34.38,-109.88,22.83,28.55,26.53,9.77,7.36,0,0,0,0,0
2015,Summer,34.38,-108.88,21.52,26.84,24.76,9.06,6.81,0,0,0,0,0
2015,Summer,34.38,-107.88,19.65,23.95,23.11,7.84,6.02,0,0,0,0,0
2015,Summer,34.38,-106.88,23.77,27.36,26.53,9.25,7.76,0,0,0,0,0
2015,Summer,34.38,-105.88,21.92,26.19,25.03,8.79,6.98,0,0,0,0,0
2015,Summer,34.38,-104.88,24.86,27.95,27.51,9.55,8.23,0,0,0,0,0
2015,Summer,34.38,-103.88,26.7,30.29,29.23,10.5,9.01,0,0,0,0,0
2015,Summer,34.38,-102.88,27.2,31.15,29.93,10.86,9.22,0,0,0,0,0
2015,Summer,34.38,-101.88,27.52,32.3,30.55,11.34,9.37,0,0,0,0,0
2015,Summer,34.38,-100.88,29.21,33.44,32.41,11.84,10.09,0,0,0,0,0
2015,Summer,34.38,-99.88,30.01,33.99,33.38,12.07,10.43,0,0,0,0,0
2015,Summer,34.38,-98.88,30.41,34.66,33.76,12.36,10.61,0,0,0,0,0
2015,Summer,34.38,-97.88,29.81,34.19,32.82,12.19,10.36,0,0,0,0,0
2015,Summer,34.38,-96.88,28.89,33.65,32.37,11.98,9.97,0,0,0,0,0
2015,Summer,34.38,-95.88,28.72,33.54,32.26,11.94,9.91,0,0,0,0,0
2015,Summer,34.38,-94.88,27.63,32.79,31.41,11.63,9.44,0,0,0,0,0
2015,Summer,34.38,-93.88,27.2,32.8,30.75,11.63,9.26,0,0,0,0,0
2015,Summer,34.38,-92.88,28.59,34.6,32.26,12.4,9.86,0,0,0,0,0
2015,Summer,34.38,-91.88,28.63,34.71,32.23,12.47,9.88,0,0,0,0,0
2015,Summer,34.38,-90.88,28.35,34.43,31.82,12.36,9.76,0,0,0,0,0
2015,Summer,34.38,-89.88,27.51,33.09,31.12,11.8,9.4,0,0,0,0,0
2015,Summer,34.38,-88.88,27.13,32.25,30.8,11.45,9.24,0,0,0,0,0
2015,Summer,34.38,-87.88,26.53,30.95,29.85,10.89,8.98,0,0,0,0,0
2015,Summer,34.38,-86.88,26.51,30.95,29.89,10.89,8.97,0,0,0,0,0
2015,Summer,34.38,-85.88,25.47,30.69,28.76,10.78,8.52,0,0,0,0,0
2015,Summer,34.38,-84.88,26.03,31.66,29.59,11.2,8.76,0,0,0,0,0
2015,Summer,34.38,-83.88,25.74,31.63,29.46,11.18,8.63,0,0,0,0,0
2015,Summer,34.38,-82.88,26.51,32.16,30.48,11.41,8.97,0,0,0,0,0
2015,Summer,34.38,-81.88,26.85,32.94,31.22,11.75,9.11,0,0,0,0,0
2015,Summer,34.38,-80.88,26.34,32.71,30.55,11.65,8.89,0,0,0,0,0
2015,Summer,34.38,-79.88,26.61,33.06,31.43,11.8,9.01,0,0,0,0,0
2015,Summer,34.38,-78.88,26.58,31.86,30.56,11.28,9.0,0,0,0,0,0
2015,Summer,34.38,-77.88,26.7,30.56,30.06,10.72,9.05,0,0,0,0,0
2015,Summer,34.38,-76.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-75.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-74.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-73.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-72.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-71.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-70.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-69.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-68.88,,,,,,0,0,0,0,0
2015,Summer,34.38,-67.88,,,,,,0,0,0,0,0
2015,Summer,35.38,-124.88,,,,,,0,0,0,0,0
2015,Summer,35.38,-123.88,,,,,,0,0,0,0,0
2015,Summer,35.38,-122.88,,,,,,0,0,0,0,0
2015,Summer,35.38,-121.88,,,,,,0,0,0,0,0
2015,Summer,35.38,-120.88,18.73,22.76,21.9,7.35,5.62,0,0,0,0,0
2015,Summer,35.38,-119.88,20.34,25.01,23.62,8.29,6.32,0,0,0,0,0
2015,Summer,35.38,-118.88,27.49,32.6,31.01,11.46,9.35,0,0,0,0,0
2015,Summer,35.38,-117.88,26.55,31.31,30.01,10.9,8.94,0,0,0,0,0
2015,Summer,35.38,-116.88,27.09,31.27,30.52,10.89,9.15,0,0,0,0,0
2015,Summer,35.38,-115.88,29.94,33.95,33.43,12.02,10.35,0,0,0,0,0
2015,Summer,35.38,-114.88,29.95,34.83,33.68,12.39,10.35,0,0,0,0,0
2015,Summer,35.38,-113.88,27.92,34.17,32.02,12.12,9.5,0,0,0,0,0
