variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
TXn,CO,6.301291222364451,0.22644687426779342,0.5084993597262972,0.2689226333994297,0.1689213592618879,1.1727902266554082,1.5016112399455679,False,0.4838805248985504
TXn,DC,11.570832991666668,0.40000024999999795,0.3508333916666686,0.7324998333333301,0.2075000166666694,1.690833491666666,1.5016112399455679,False,0.742540254814394
TXn,DE,11.271838183422938,0.43908177182833263,0.5218780270257994,0.5802080702092436,0.18222751294389639,1.723395382007272,1.5016112399455679,False,0.6590132308640624
TXn,FL,22.206629170463202,0.45604193344695076,0.5112585708387378,0.137778967839413,0.3698612454153505,1.474940717540452,1.5016112399455679,False,0.9558504667774437
TXn,GA,17.41433560497501,0.36699480608255897,0.7597221418299824,0.057060882236669386,0.4023313565114428,1.5861091866606536,1.5016112399455679,False,0.9023462666748089
TXn,IA,5.83517127801922,0.7992538719415272,0.6500467822814437,0.23965619968081686,0.31919032733602926,2.008147181239817,1.5016112399455679,False,0.4474674345186863
TXn,ID,5.265118627052447,0.7142205824690331,0.23784222314530012,0.3184613822155278,0.08139232466201296,1.351916512491874,1.5016112399455679,False,0.819796337004388
TXn,IL,8.5681050039885,0.6618637310541065,0.6176677970706503,0.42363455735620015,0.36785371875185646,2.0710198042328134,1.5016112399455679,False,0.23703250724843908
TXn,IN,8.436335907180363,0.7547597940304343,0.619951664126388,0.41565293940145764,0.36315956686871864,2.1535239644269986,1.5016112399455679,False,0.22946439203275037
TXn,KS,9.51448288671966,0.7554088294023646,0.6088138901518008,-0.30642215402522943,0.4716452054771896,1.5294457710061256,1.5016112399455679,False,0.9787212788270538
TXn,KY,11.176178518011433,0.6516773267361717,0.6013136742885017,0.213010441867171,0.5730355129650508,2.0390369558568953,1.5016112399455679,False,0.3375240614304399
TXn,LA,18.178021914527218,0.5473860498543921,0.638942028955249,0.08798320706177876,0.328089455078441,1.6024007409498608,1.5016112399455679,False,0.8697632218196163
TXn,MA,6.601777825671853,0.7747374326930832,0.5267950344806911,0.42693039722764414,0.29754032606125236,2.0260031904626707,1.5016112399455679,False,0.3504455291990192
TXn,MD,10.825603586234308,0.4188820898668464,0.5706461796758919,0.5569903155806344,0.2273557182759891,1.7738743033993618,1.5016112399455679,False,0.5714521971695343
