variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
TNx,MI,26,12.509710154750588,7.518285880992365,-1.3529996133583462,23.37847881066764,0.3847962947493872,83
TNx,MN,27,10.823805559406878,9.06188956500364,-6.605170187480532,23.513930867035434,0.4205453606869725,87
TNx,MS,28,20.177175374181104,3.912440628960657,12.72008750901485,26.212929180380467,0.2356861071238075,82
TNx,MO,29,17.191090625217285,6.459743862809318,4.805699526900638,26.7226392180114,0.356858602507791,115
TNx,MT,30,8.2900851514099,6.100317929323205,-1.2780360185371324,18.71930927926551,0.30652467738729416,56
TNx,NE,31,12.911704122161373,7.888900727094824,-0.3339871882768885,24.816030595412123,0.3177467853030291,93
TNx,NV,32,9.320564617144159,6.269124536091303,0.13572175646024945,20.106485213016366,0.33424247957300957,17
TNx,NH,33,10.632578778433075,7.534728577560864,-2.942052481861232,21.344707569565344,0.3941441228468867,10
TNx,NJ,34,15.698125770701585,6.575461982641336,3.0967229623002615,25.45366831938729,0.3391081689021202,21
TNx,NM,35,11.073658920667317,6.2813187971960005,1.2649540346927104,20.740201836368087,0.33179670026457875,33
TNx,NY,36,12.489416360126677,6.984630234144479,0.3058462293385782,22.306455971637998,0.3819677490274412,62
TNx,NC,37,18.03892815682327,4.6629924278778825,8.960753360729678,25.06579915095606,0.2467816114305384,100
TNx,ND,38,9.790870989458844,8.776725122262151,-4.974941051835798,22.635343761062565,0.3739860881213288,53
TNx,OH,39,15.458096630359638,6.095984080340829,4.283570244508148,24.35868841974344,0.3083577034681058,88
TNx,OK,40,18.69227088916199,6.125696945793831,7.535330091023573,27.942589996013982,0.34175163849664497,77
TNx,OR,41,8.256086150772033,4.516782536963181,1.4910753537523607,16.367525815761983,0.334118144448235,36
TNx,PA,42,13.493478003170186,6.402478400071757,1.8494009383324022,22.75808121213351,0.3519241614016648,67
TNx,RI,44,14.39785952806974,6.772912328275351,2.4102101567109946,24.416382358977526,0.28031454326944677,5
TNx,SC,45,19.54451612704246,4.355029306652441,11.442852323253826,26.21772006553648,0.20937438394448732,46
TNx,SD,46,11.888410996609407,8.328535766685134,-2.173173530608011,24.637312043226125,0.3509669303725568,66
TNx,TN,47,17.582252042509204,4.722836794797364,8.077790043387614,24.7206178818902,0.24386788252437666,95
TNx,TX,48,19.800545339117193,4.813043144578541,11.19467893425629,26.9342407921287,0.30934805693875883,254
TNx,UT,49,9.20497548628896,6.883221770193712,-2.094650654967601,20.75313636539508,0.34667026774899756,29
TNx,VT,50,10.463742582138428,7.396561746887854,-2.691211656646361,20.833686435296283,0.37092185845795134,14
TNx,VA,51,16.422312978487813,5.338810678720881,5.51444617772302,24.167059294385414,0.27564234648587216,133
TNx,WA,53,8.983421133310936,4.916058192951798,1.556330988469436,17.666119715692975,0.3165205887564168,39
TNx,WV,54,14.61239490939823,5.311476037824874,4.553917911444642,22.417281503450564,0.29209261765481165,55
TNx,WI,55,12.01525004394184,8.369548736714117,-3.4994778610123203,23.98358140406198,0.4170545570232419,72
TNx,WY,56,6.658493044812929,6.257259867208878,-3.399846066115484,17.15465959340893,0.3555046024704663,23
TXn,AL,01,17.564018227877984,9.0350589555021,2.356343145067526,30.84427926601026,0.326221731626365,67
TXn,AZ,04,18.281218759975744,9.075505841152783,5.081938532068887,33.53532057625831,0.31623475011223207,15
TXn,AR,05,15.279420589564666,10.305132427672591,-1.3917387267516765,31.296366414074853,0.4221234570024942,75
TXn,CA,06,15.842845439252962,7.564148146435899,5.176741387523261,29.667617599968253,0.3276279556289473,58
TXn,CO,08,6.938725931004725,11.003465893759293,-9.591011605223338,26.035805570701605,0.4373308071047668,64
TXn,CT,09,0.0,0.0,0.0,0.0,0.0,9
TXn,DE,10,12.293259777154997,9.675542174361407,-3.8162575272607766,28.267486434559608,0.3937955643262457,3
TXn,DC,11,12.569950802609478,9.750694310195076,-3.01,28.68,0.38658587668441174,1
TXn,FL,12,23.059257817743887,6.446581342559822,11.951921593784087,32.09342598269019,0.28763579598682815,67
TXn,GA,13,18.255545666544243,8.362959618777682,4.3662856626086,30.83657782362855,0.3002400794142198,159
TXn,ID,16,6.124054084410089,10.249602208531366,-10.459462327831075,24.827091680958066,0.5245673581477176,44
