variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
Rx5day,UT,42.75661823860672,2.100987513485002,0.0995810043349934,-0.41035495887604156,0.4834975794732941,2.273711138417248,5.749538235052725,False,0.5390622778086738
Rx5day,VA,110.4381253050147,7.412639981639757,-7.280543747819024,1.1341237372720343,-0.15418698026293498,1.1120329908298316,5.749538235052725,False,0.7335432648404097
Rx5day,VT,83.26925566208084,19.813424097919594,-16.75840029945421,-1.7104163529632785,8.394718881330135,9.739326326832241,5.749538235052725,False,0.903136921125995
Rx5day,WA,110.2240401866225,-3.115322510147948,-0.9808095332069939,7.883897041006875,-0.8566316467819064,2.9311333508700272,5.749538235052725,False,0.804755398364962
Rx5day,WI,86.57178034282349,-7.032081778299741,8.16318763881823,-1.3805703927110642,1.3692177346644456,1.1197532024718697,5.749538235052725,False,0.7439630427849839
Rx5day,WV,91.3557321722097,0.35017529426998806,-1.5147375530550136,15.945618873121148,-12.445192246603938,2.335864367732185,5.749538235052725,False,0.8910519948512451
Rx5day,WY,48.007942834539804,3.849565185206039,-2.480665755148131,0.8373638627632545,-1.346440026749562,0.8598232660716008,5.749538235052725,False,0.5336184486584007
SDII,AL,12.294666235979951,0.2918492529328187,0.5639242075263411,-0.20715113792767959,-0.017677496595783992,0.6309448259356962,0.1806227770321076,False,0.540769315068782
SDII,AR,12.581813577985411,0.5464920811269725,0.275065475889404,0.19975324423529273,-0.5592451450060416,0.46206565624562757,0.1806227770321076,False,0.7788555782581343
SDII,AZ,6.473828203317198,-0.21272257001259032,-0.17405012910692363,0.052430025704878425,-0.05251707361775715,-0.3868597470323927,0.1806227770321076,False,0.08859687648997257
SDII,CA,9.796606297154154,-0.1063189366099877,0.03153305546245555,-0.18332516601240023,-0.024973064081937224,-0.2830841112418696,0.1806227770321076,False,0.09598312869606944
SDII,CO,5.621705764699826,-0.0203969403926596,-0.09438096644045402,0.017041032036360093,-0.007541686007978221,-0.10527856080473175,0.1806227770321076,False,0.14489509483541865
SDII,DC,10.059998,-0.14999399999999952,0.06999199999999917,0.27000400000000013,-0.30000300000000024,-0.11000100000000046,0.1806227770321076,False,0.5959477119274942
SDII,DE,10.173777021772526,0.05842065484376846,-0.06408170206463559,0.3621443205633028,-0.5626691405692288,-0.2061858672267931,0.1806227770321076,False,0.6387772925924412
SDII,FL,10.706752958954397,0.43642359322140223,-0.39946681011935503,0.1857614865322823,0.10196671558001746,0.32468498521434697,0.1806227770321076,False,0.8469982742740212
SDII,GA,11.030719633018567,0.3605948376477599,-0.06262835637797615,0.2455557911398536,-0.13848816678523335,0.405034105624404,0.1806227770321076,False,0.6691977431211309
SDII,IA,8.999909688426841,0.024612166181645634,0.25651062613464504,-0.004259128859674277,0.341805542348089,0.6186692058047054,0.1806227770321076,False,0.2808664108509035
SDII,ID,5.535988636181955,-0.017848559770652805,0.04986569484308756,0.13105128170461455,0.08421028113685658,0.2472786979139059,0.1806227770321076,False,0.7360896551109424
SDII,IL,9.099842847937458,-0.0010993432111199297,0.3152633756458574,0.18471592256193148,0.09513686680498168,0.5940168218016506,0.1806227770321076,False,0.2226958330145793
SDII,IN,8.804709532968314,-0.011676702298352382,0.16247886765383512,0.3247442287092195,0.1660538147247621,0.6416002087894643,0.1806227770321076,False,0.1863087489978085
SDII,KS,9.8101850285884,-0.12581965627161118,0.033110408087171805,0.40242070576985434,-0.3255312798161274,-0.015819822230712433,0.1806227770321076,False,0.7665043282867892
SDII,KY,9.69232372412404,0.1732334533533706,0.3068427712055328,0.21359050466239182,-0.39453774329657065,0.2991289859247246,0.1806227770321076,False,0.8615836084265606
SDII,LA,13.517155233867625,0.34880815287801603,0.44432217349432435,-0.09609999175461681,-0.36299426841305227,0.3340360662046713,0.1806227770321076,False,0.849067779577409
SDII,MA,9.584989815543736,0.8515186982328693,-0.7195429557605504,0.22473489549073733,0.1072991953117679,0.46400983327482415,0.1806227770321076,False,0.8345630252144371
SDII,MD,9.668556766999165,0.18729696602700052,-0.07435195115591142,0.28280463614898466,-0.50511688164144,-0.10936723062136622,0.1806227770321076,False,0.7006754819946579
SDII,ME,8.559784900278775,0.7014370960403475,-0.7921945848926644,0.060504646725707545,0.4218476629704959,0.39159482084388664,0.1806227770321076,False,0.876902417290345
SDII,MI,6.717892748421745,-0.14172711827698947,0.14094887077872276,0.05436805607073936,0.13078753475893823,0.18437734333141087,0.1806227770321076,False,0.9903455443637939
SDII,MN,7.446131916886012,0.151361337515854,-0.010500844276283061,-0.19322751805687144,0.1949790027381706,0.1426119779208701,0.1806227770321076,False,0.9235565405543815
SDII,MO,10.404301492504443,0.11156264485303602,0.2714495469570757,0.27491572187775404,-0.12409174094424813,0.5338361727436176,0.1806227770321076,False,0.4126727145420439
SDII,MS,13.495482940229497,0.08046895066777005,0.6560431416908745,-0.39788251563897425,-0.24295044411277544,0.09567913260689487,0.1806227770321076,False,0.9311528244793341
SDII,MT,5.309012378252863,0.0536972500889652,0.1012511267535956,0.08730950011010563,0.010700388129624372,0.2529582650822908,0.1806227770321076,False,0.6719319099496668
SDII,NC,10.40642869181566,0.1823695724136023,-0.060752632109601024,0.1510019056123184,-0.2252124065983665,0.047406439317953186,0.1806227770321076,False,0.755131233709477
SDII,ND,6.322600956859006,0.1550794285824022,0.11542846462124245,-0.22846229690391695,0.13730935844693537,0.17935495474666308,0.1806227770321076,False,0.9975251092576731
SDII,NE,8.143861059682838,-0.19226889741341946,0.17928986519817247,-0.10508987427697569,0.47258490521504193,0.35451599872281925,0.1806227770321076,False,0.7880757420642437
SDII,NH,8.607119900996395,0.963668030873043,-0.8288970266157865,0.24400903956713904,0.2954275432301774,0.674207587054573,0.1806227770321076,False,0.7516205023179873
SDII,NJ,10.060645709239756,0.3678337297988783,-0.037045503503927435,0.22795556042180287,-0.46222563037957975,0.09651815633717398,0.1806227770321076,False,0.9136575662813815
SDII,NM,5.631309548268404,0.05328674633346964,0.14436533664621365,-0.06205618875733965,-0.05008976994575853,0.0855061242765851,0.1806227770321076,False,0.7054374872306423
SDII,NV,4.88270691502709,0.009540845466869285,0.13795369521432388,-0.18888237341681435,0.14404925444455596,0.10266142170893477,0.1806227770321076,False,0.8273783772444803
SDII,NY,7.691149598447722,0.19202190658787277,-0.2380594094483408,0.15222597955190498,0.20737600377818488,0.3135644804696218,0.1806227770321076,False,0.7763468830153858
SDII,OH,7.815985280458992,0.028707271416228863,0.015582321587048753,0.36473026445939993,-0.002526508407212802,0.40649334905546475,0.1806227770321076,False,0.5729859872027341
SDII,OK,11.3872012957588,0.07306626314520415,-0.1268803662778044,0.6379747893671563,-0.7355210999733437,-0.1513604137387876,0.1806227770321076,False,0.7811225742106516
SDII,OR,6.916015808074905,-0.1967948033250444,0.19407462653791807,0.31560525547019935,0.0504383600767051,0.36332343875977813,0.1806227770321076,False,0.7065309420203862
SDII,PA,8.230358177088583,0.28077683047915514,-0.07344991444822213,0.1885508974075183,-0.12209584299979781,0.2737819704386535,0.1806227770321076,False,0.8309359973926258
SDII,RI,10.152959135673946,0.9729021019566275,-0.5792424577739581,0.245758128572799,0.010126000017729453,0.6495437727731979,0.1806227770321076,False,0.7290993882757453
SDII,SC,10.486562789142805,0.43028404435302825,-0.4352823983184635,0.6088716292527678,-0.5208661988329091,0.08300707645442351,0.1806227770321076,False,0.9363202940164036
SDII,SD,7.090579852439444,0.038890099225010744,-0.08738992934978729,0.1579296375730852,0.0642592190651996,0.17368902651350826,0.1806227770321076,False,0.9784833580044883
SDII,TN,10.701454742505247,0.23454809878945504,0.18707754534164422,0.3051355584914859,-0.5775757501723628,0.1491854524502223,0.1806227770321076,False,0.971275498007479
SDII,TX,9.74766498872817,0.2561922727372288,0.36432003295357873,0.02540858493200915,-0.46779478383518835,0.1781261067876283,0.1806227770321076,False,0.9974607941401905
SDII,UT,5.0675910160752435,0.07267252782812239,-0.06911355155990329,-0.09029112200483169,0.16739255842666267,0.08066041269005009,0.1806227770321076,False,0.7349040604822379
SDII,VA,9.735023282711891,0.15146879754436604,0.026795866296758675,-0.03818210965509472,-0.07931688514342738,0.06076566904260261,0.1806227770321076,False,0.6435397921757242
SDII,VT,7.8047784682765595,0.6131039032259338,-0.5906801056484401,0.14651620707242774,0.4079679590283023,0.5769079636782237,0.1806227770321076,False,0.7216399820870436
SDII,WA,7.660637954928188,0.013951347809263659,0.20220918300867208,0.08965051714888972,0.20359073916726889,0.5094017871340943,0.1806227770321076,False,0.20753762946233117
SDII,WI,7.670527486213483,-0.05995818186748192,0.31204542155783344,-0.14630014825506787,0.08595930508997451,0.19174639652525816,0.1806227770321076,False,0.9799710969939511
SDII,WV,8.08983099997345,0.13590508228428888,0.12657292583726054,0.241066323071351,-0.26487876955996725,0.23866556163293318,0.1806227770321076,False,0.9051173649117485
SDII,WY,4.837146627013001,0.11416130112498468,-0.06815060980437337,0.02790151149299991,0.03974599045530702,0.11365819326891824,0.1806227770321076,False,0.7558749668939743
TR,AL,73.01256849286816,11.761429102826568,2.503080641895991,4.944174134001784,6.4449424228208585,25.653626301545202,12.805775612417559,False,0.1626592120568908
TR,AR,69.50007957917921,9.621816025700127,5.501730250956129,2.3804209472616122,6.850909542197229,24.354876766115098,12.805775612417559,False,0.11763253199588228
TR,AZ,40.57733085122668,2.732323665952322,3.11801952342055,4.6570255508276475,1.8095843593192242,12.316953099519743,12.805775612417559,False,0.8786826907404085
TR,CA,23.497199763896223,1.6228560002290848,3.322671767159001,2.182630954557254,2.4092716199035955,9.537430341848935,12.805775612417559,False,0.2232543748700143
TR,CO,1.540095839997718,1.4610731263292096,0.19592123847722798,0.4181451947995001,0.9459831101804101,3.021122669786348,12.805775612417559,True,0.004846292552340188
TR,DC,53.0,8.0,5.0,6.0,2.0,21.0,12.805775612417559,False,0.1775666915643482
TR,DE,42.75702668950996,9.78372138960382,3.2162786103961736,9.0,1.0,22.999999999999993,12.805775612417559,False,0.2928721423915934
TR,FL,135.8709607701641,12.844992296057995,-2.9642207716516964,15.025956505272461,5.096404571653352,30.003132601332112,12.805775612417559,False,0.336512588496591
TR,GA,76.46706265688863,14.81090321683864,-1.911048221803668,6.704376353084271,7.973536691898076,27.577768040017318,12.805775612417559,False,0.3277804428864134
TR,IA,22.441188138921028,4.7184662749307975,5.094021758311946,3.729141888554146,4.115374035358762,17.657003957155652,12.805775612417559,False,0.07908763520295871
TR,ID,0.158310537905877,0.17721974583878108,0.30520919551846837,0.03257978454703181,0.3368306168150995,0.8518393427193808,12.805775612417559,True,0.0008996609505403975
TR,IL,35.77199156524276,5.295506596242156,4.500012746603005,5.490614935854495,5.255836658430383,20.54197093713004,12.805775612417559,True,0.011000647085882217
TR,IN,25.68283796821872,5.497291829999131,2.9609829276560653,7.50982560519315,4.119100113997227,20.087200476845574,12.805775612417559,False,0.14668282571703986
TR,KS,43.45688949399627,9.278258855004594,0.4294505548695895,3.212741638419324,7.277614517550624,20.198065565844132,12.805775612417559,False,0.40195803499897503
TR,KY,32.946240891444404,3.9370413398404622,4.2958649955237505,7.870589480471018,3.317803853331732,19.421299669166963,12.805775612417559,False,0.1952700446978087
TR,LA,116.70745687570721,8.71322588004692,4.442189857873942,5.3829774120553395,4.065992155452591,22.604385305428792,12.805775612417559,False,0.08001498439221987
TR,MA,8.99586295878024,3.533824560905142,1.5144279634529223,4.904391388778359,0.4006861470059029,10.353330060142326,12.805775612417559,False,0.603673578580297
TR,MD,35.69230834896935,7.829482930177363,3.9828371949873045,6.744429166588297,1.4940168642629459,20.05076615601591,12.805775612417559,False,0.27439936337853627
TR,ME,1.312913728810344,0.8287612916460159,0.3520433153699698,1.6593092681901336,0.22678330098995847,3.0668971761960777,12.805775612417559,True,0.005927884358052008
TR,MI,6.748213357545927,1.0677435966773796,2.7582606645655705,3.257111619913452,1.1647805540808598,8.247896435237262,12.805775612417559,False,0.17388470719264573
TR,MN,6.272411506386421,1.4902557799164837,3.6676614784959254,2.7500965705449776,1.2580703926710974,9.166084221628484,12.805775612417559,False,0.2676022530793855
TR,MO,44.26905267793674,7.432828435794882,4.229159021523678,3.8228422142272365,6.425202670537615,21.91003234208341,12.805775612417559,False,0.061983465951689375
TR,MS,87.0155164580635,9.410798250318791,4.469521104411527,3.6171694005430766,6.308421576373917,23.80591033164731,12.805775612417559,False,0.0918218307142035
TR,MT,0.6490711603589935,0.3210858507792351,0.2588651446566236,0.5893268048381264,0.5336247921244965,1.7029025923984817,12.805775612417559,True,0.0013455278512814722
TR,NC,50.73606253430327,9.209881364441962,3.16835883939563,3.113763120063581,8.128850279179332,23.620853603080505,12.805775612417559,False,0.15928154909668565
TR,ND,2.665217679634583,0.8417823804944864,1.6639544187505306,2.11463790854057,2.50508126826435,7.1254559760499365,12.805775612417559,False,0.05686918096178773
TR,NE,15.39009013513382,4.818268306093435,2.0881933562511037,3.2493713628641174,3.827809639847551,13.983642665056207,12.805775612417559,False,0.7080191103024924
TR,NH,1.9245254561795868,0.8011507730579404,0.6734471638201796,1.7067098482616023,0.1577033305616311,3.3390111157013536,12.805775612417559,True,0.006686761048228603
TR,NJ,26.279401396807327,7.624058431455072,1.9247242863065992,6.418536007303032,-0.08313117051094565,15.884187554553758,12.805775612417559,False,0.6977762219732815
TR,NM,7.799931554949699,3.0795212086007906,0.6343730790932387,2.1286772010527635,2.2953907777649327,8.137962266511725,12.805775612417559,False,0.1491407349334201
TR,NV,6.323100899088931,0.4279932311761643,1.702708241086361,0.7858467363543049,1.0231526779209474,3.9397008865377776,12.805775612417559,True,0.007221700820052085
TR,NY,5.53363442752128,1.7313905267289247,1.798431186755625,2.5383716784988533,1.016365495393817,7.08455888737722,12.805775612417559,True,0.04802003107575843
TR,OH,15.233845778596024,3.759754332474241,2.536830701814253,7.709880098220399,2.2744281499782275,16.28089328248712,12.805775612417559,False,0.5426981687014394
TR,OK,72.59059409321088,10.490409297197345,0.1484111385801299,3.4667815587910695,8.059167114752157,22.1647691093207,12.805775612417559,False,0.3605187059972401
TR,OR,0.10506667755774413,0.07178917567463641,0.1904321670708152,0.15743544620519356,-0.017987687777102357,0.4016691011735428,12.805775612417559,True,0.0007187899211405541
TR,PA,6.600323760505987,2.6396616198856027,1.6878897689259613,4.089687280433781,-0.2997833016658973,8.117455367579447,12.805775612417559,False,0.3031466718123387
TR,RI,14.042906610530872,5.480349021977057,3.1516479545821845,5.8309993731818075,0.4459190681453826,14.908915417886432,12.805775612417559,False,0.7076470535379611
TR,SC,74.03964756226966,14.74785662560555,1.1594478075861332,3.4767049102295005,9.196640426489864,28.580649769911048,12.805775612417559,False,0.24821891712394017
TR,SD,9.798164168229455,2.088627396267679,3.4367598858600505,2.960791236321521,3.0604085878471565,11.546587106296407,12.805775612417559,False,0.5969134238248377
TR,TN,40.35645425382477,5.827047050989819,4.106535717569386,4.898864496631688,5.242042178639856,20.07448944383075,12.805775612417559,True,0.023885416671774518
TR,TX,92.59487034194912,9.275055757536776,3.3764251271399104,4.110674111977701,6.064394439678097,22.826549436332485,12.805775612417559,False,0.12479396932332792
TR,UT,6.016675789793656,1.0140778012821174,1.234881406238583,1.4406922911867728,1.6318691537622048,5.321520652469678,12.805775612417559,True,0.009980695270091457
TR,VA,28.344291389472517,6.412018398065506,4.114531466299617,4.818557280461796,2.6497866765095495,17.99489382133647,12.805775612417559,False,0.2084587451287344
TR,VT,1.698928594922606,0.513592397551726,0.576328817256254,1.348062313750479,0.6200580005254315,3.0580415290838907,12.805775612417559,True,0.003517789654184562
TR,WA,0.5078833360501647,0.34979159253103975,0.1934063235362513,0.741746610286647,-0.036887410899517636,1.2480571154544204,12.805775612417559,True,0.0013462545810355388
TR,WI,6.5976439376765095,1.6030685722086995,3.58206451917156,3.3971284554981587,1.3637384603648552,9.946000007243274,12.805775612417559,False,0.38254809776610443
TR,WV,6.827212593241971,3.314010534050415,1.6542621869147087,5.685780865887033,0.6352329799100644,11.289286566762222,12.805775612417559,False,0.7637400422753164
TR,WY,0.10523573158643013,0.2789223663450071,0.04611531483773035,0.029294355816945672,0.6000958675779797,0.9544279045776629,12.805775612417559,True,0.001079357765054616
TXge95F,AL,23.60795713921138,5.558615267572762,13.678235492372373,-6.724894538563028,12.317394510730566,24.829350732112673,14.30669420097982,False,0.6002163404697839
TXge95F,AR,35.148375053650284,8.071812082686847,2.480861173326531,-1.3464991444626975,15.573731379021133,24.779905490571814,14.30669420097982,False,0.5160552998401553
TXge95F,AZ,62.93885013455425,7.576853798882873,1.021255111505596,7.490158483578355,1.8618985032582316,17.950165897225055,14.30669420097982,False,0.6653664430244068
TXge95F,CA,42.2622308897255,3.136960098037534,3.6157552978178487,4.536206967080425,2.8750958252532683,14.164018188189075,14.30669420097982,False,0.9730445712919802
TXge95F,CO,13.432465988277665,4.6617134681657415,-2.2417562722427853,2.8521705040038725,2.0550734816105525,7.327201181537381,14.30669420097982,False,0.35506991783549285
TXge95F,DC,11.0,5.0,3.0,5.0,3.0,16.0,14.30669420097982,False,0.7153171203009233
TXge95F,DE,7.297068739650754,1.4866526499530686,2.026694700093863,5.216278610396177,0.48665264995306856,9.216278610396177,14.30669420097982,False,0.3956619189907148
TXge95F,FL,17.48564783406492,9.831025536643821,7.585794654884658,6.062421429935789,8.864917774268662,32.34415939573293,14.30669420097982,True,0.011199947909243271
TXge95F,GA,25.738775906957436,4.558577240734596,12.357903882980036,-2.3914065199116195,10.095713423694548,24.62078802749756,14.30669420097982,False,0.479321348119084
TXge95F,IA,8.275378298137618,3.249227163392952,0.38072077156086337,2.6940412733043164,3.3457680501583784,9.66975725841651,14.30669420097982,False,0.3607857709105467
TXge95F,ID,5.68004789383295,2.295109256781023,0.5281887694548635,2.833656179374767,2.866916133237803,8.523870338848457,14.30669420097982,False,0.23409389357495178
TXge95F,IL,11.670604734603888,6.249480271709459,0.3362849287542815,0.6503393922283145,6.177082942706239,13.413187535398293,14.30669420097982,False,0.9104052790155122
TXge95F,IN,6.535679283726595,5.224873138335503,0.23772104175478503,1.2509882801538676,3.4958702792859864,10.209452739530143,14.30669420097982,False,0.5108694013785917
TXge95F,KS,45.635762821350276,8.955228908077608,-3.9917993280965476,1.9819186805356068,9.100956619299922,16.04630487981659,14.30669420097982,False,0.898896416203433
TXge95F,KY,10.079722957415454,5.2710609435776234,3.9245693774080745,-1.9049173142554707,7.3561705102244765,14.646883516954704,14.30669420097982,False,0.9703965975377535
TXge95F,LA,31.07660674513419,9.047469461849015,5.2717805241397215,1.1104884385626121,15.806316702478789,31.236055127030138,14.30669420097982,False,0.24181481074239028
TXge95F,MA,1.1290755839682485,0.310874383579977,1.1168680991064082,1.1513455875327807,0.8316723800858989,3.410760450305065,14.30669420097982,True,0.030150314476100108
TXge95F,MD,6.7537794428838716,2.3533165608214865,2.3153714759951,4.038405532029744,1.00549998688963,9.71259355573596,14.30669420097982,False,0.34888745007515726
TXge95F,ME,0.06027091386627474,0.33178574782845244,0.13575505975199542,0.2127841354900487,0.796213832124779,1.4765387751952757,14.30669420097982,True,0.015317091635641301
TXge95F,MI,1.1778135043145037,1.711970122264802,0.930291366971292,1.5397550949925196,0.5046241857266551,4.686640769955269,14.30669420097982,False,0.050295630019047216
TXge95F,MN,2.147693697486142,1.073708598396955,1.9317193187136565,2.7050841051846586,2.1368122881032923,7.847324310398562,14.30669420097982,False,0.15857557870352462
TXge95F,MO,23.298683731281237,4.721039751565758,2.283202545041508,-0.36526360422405446,7.788323867241708,14.42730255962492,14.30669420097982,False,0.9883331277816225
TXge95F,MS,28.934770090197766,7.9474428871644704,10.920977981437368,-5.69744377152881,16.97833414475653,30.149311241829558,14.30669420097982,False,0.4486407616986705
TXge95F,MT,8.801469652384723,0.7476491889355845,2.4388320988284207,3.704666517159051,3.058137376823371,9.949285181746427,14.30669420097982,False,0.3753937373704463
TXge95F,NC,11.57233016663167,2.611654998538709,5.265371610705609,0.8217383754666869,3.1112283054654704,11.809993290176475,14.30669420097982,False,0.6516856713277841
TXge95F,ND,7.1413117791350365,1.2971818532787092,2.8335523114631496,4.853863263412704,3.784532434602056,12.769129862756618,14.30669420097982,False,0.7612694321834935
TXge95F,NE,23.877720843463656,5.144964242531707,-1.5474665175719409,3.502583833602234,3.307913499486798,10.407995058048797,14.30669420097982,False,0.5924847754410885
TXge95F,NH,0.5260067451911733,0.2077814440787492,0.7145071064279718,0.3691599384050206,0.6554961119370859,1.9469446008488274,14.30669420097982,True,0.017558525390105287
TXge95F,NJ,4.877062507216208,1.0192605211089347,2.5007599574640738,3.1141726385570294,0.3092693209350461,6.943462438065084,14.30669420097982,False,0.15907556277585227
TXge95F,NM,25.856124257931327,9.150713117357228,-4.056156671607688,6.271191473612845,2.39660846892167,13.762356388284054,14.30669420097982,False,0.9653890949468334
TXge95F,NV,21.42581827564801,4.840578276793401,0.5465694532738539,5.460925749041092,3.407432120415365,14.255505599523712,14.30669420097982,False,0.9932215937136475
TXge95F,NY,0.39988688785644005,0.5042537496830137,1.355941053367593,-0.21521870633402296,0.8319660880617188,2.4769421847783026,14.30669420097982,True,0.02536987691650167
TXge95F,OH,2.7782907596836095,3.4933964366375685,1.0988736751486439,1.7419581456875477,1.865857397003687,8.200085654477448,14.30669420097982,False,0.20470361158322484
TXge95F,OK,57.317983321506595,9.233650916492017,-3.5984603793319963,2.852331637288202,15.551406837209385,24.038929011657608,14.30669420097982,False,0.5858242124131794
TXge95F,OR,5.005673400825401,2.637825864217419,0.3461315714188631,3.3780649487020353,1.5897272760104872,7.9517496603488045,14.30669420097982,False,0.21689706382965468
TXge95F,PA,1.3922850341030077,1.1331634596848454,1.2631726746117433,1.204393384624523,0.45940268975290355,4.060132208674015,14.30669420097982,True,0.037490083297356
TXge95F,RI,0.5798502202883387,1.0,0.8399954697215892,1.1857738187121298,0.41984569000992744,3.4456149784436465,14.30669420097982,True,0.02983826946188246
TXge95F,SC,23.635632828619663,2.739062126547452,11.488346307980002,-2.4185577965640803,8.472410204056281,20.281260842019655,14.30669420097982,False,0.659808305445633
TXge95F,SD,20.18753442409546,0.5240599949058584,4.4060364828405625,3.8172985476174155,4.417298093271796,13.164693118635633,14.30669420097982,False,0.8368430464805232
TXge95F,TN,12.736534210161427,5.429526873540787,5.716827472671696,-2.856127443585155,7.811911053036734,16.102137955664062,14.30669420097982,False,0.8653812894535595
TXge95F,TX,68.5342108434671,11.432576941569565,-3.407051555504623,4.601617086686588,14.454298587833733,27.081441060585263,14.30669420097982,False,0.4635389993734599
TXge95F,UT,18.85524300192705,6.71624325006832,-1.598665921554577,6.530046854344533,1.2572583736490266,12.904882556507303,14.30669420097982,False,0.8815307537980788
TXge95F,VA,7.61686557796136,2.4402412271379257,2.4992635539525576,2.1492272736826123,3.2771347166882308,10.365866771461327,14.30669420097982,False,0.3511284962246854
TXge95F,VT,0.10420017912905283,0.06447768822653877,0.7698136642602746,-0.08218392608959935,0.8557891389351266,1.6078965653323407,14.30669420097982,True,0.017287512593512563
TXge95F,WA,5.4533118326127665,1.8243134256606544,1.5649789323354888,2.0873727786088327,0.30586292389207337,5.782528060497049,14.30669420097982,False,0.08250377316114506
TXge95F,WI,1.2537448024845115,1.2981467586683704,1.7691556284052075,1.4937330659074126,1.18336014868804,5.74439560166903,14.30669420097982,False,0.06580600505226299
TXge95F,WV,1.9332815500526366,1.759636296739085,1.4127192524442735,0.7078981039289287,2.9143043709721317,6.794558024084419,14.30669420097982,False,0.12410142710024331
TXge95F,WY,5.687560105637068,1.822056615183672,0.9182253367250466,1.7463383794062537,1.7393019818828162,6.225922313197788,14.30669420097982,False,0.0820060333674932
